customer_id,gender,age,tenure,monthlycharges,paymentmethod,churn,industry
SUBS_973,Female,51.0,52.0,62.72,Credit Card,0,Subscription
SUBS_974,Male,50.0,18.0,44.25,Debit Card,0,Subscription
SUBS_975,Female,31.0,46.0,43.38,Credit Card,1,Subscription
SUBS_976,Male,70.0,18.0,54.97,Debit Card,0,Subscription
SUBS_977,Male,22.0,37.0,62.96,PayPal,0,Subscription
SUBS_978,Female,44.0,26.0,48.11,PayPal,1,Subscription
SUBS_979,Female,48.0,9.0,29.57,Credit Card,1,Subscription
SUBS_980,Female,35.0,35.0,46.0,Credit Card,0,Subscription
SUBS_981,Male,32.0,8.0,49.49,Debit Card,0,Subscription
SUBS_982,Female,53.0,20.0,52.07,Debit Card,0,Subscription
SUBS_983,Male,37.0,54.0,57.24,Debit Card,0,Subscription
SUBS_984,Male,39.0,42.0,50.89,Credit Card,0,Subscription
SUBS_985,Male,57.0,22.0,37.35,PayPal,1,Subscription
SUBS_986,Female,57.0,19.0,44.6,Credit Card,0,Subscription
SUBS_987,Female,29.0,30.0,53.2,PayPal,0,Subscription
SUBS_988,Female,21.0,53.0,61.58,Credit Card,1,Subscription
SUBS_989,Male,26.0,28.0,44.61,Credit Card,0,Subscription
SUBS_990,Male,67.0,35.0,39.49,Debit Card,1,Subscription
SUBS_991,Female,42.0,43.0,47.51,PayPal,0,Subscription
SUBS_992,Male,39.0,11.0,32.7,Credit Card,0,Subscription
SUBS_993,Male,24.0,31.0,52.52,Credit Card,0,Subscription
SUBS_994,Female,65.0,49.0,34.83,PayPal,1,Subscription
SUBS_995,Female,50.0,48.0,59.72,Credit Card,0,Subscription
SUBS_996,Female,67.0,39.0,59.85,PayPal,0,Subscription
SUBS_997,Male,28.0,36.0,52.96,Debit Card,0,Subscription
SUBS_998,Male,57.0,30.0,45.42,Debit Card,0,Subscription
SUBS_999,Male,50.0,23.0,34.29,PayPal,1,Subscription
SUBS_1000,Male,38.0,19.0,53.93,Debit Card,0,Subscription
SUBS_1001,Male,44.0,12.0,35.81,PayPal,1,Subscription
SUBS_1002,Female,54.0,15.0,42.43,Credit Card,0,Subscription
SUBS_1003,Male,58.0,31.0,34.22,Credit Card,1,Subscription
SUBS_1004,Male,31.0,43.0,41.47,PayPal,1,Subscription
SUBS_1005,Male,46.0,37.0,57.75,Credit Card,0,Subscription
SUBS_1006,Female,32.0,37.0,43.71,Debit Card,1,Subscription
SUBS_1007,Female,60.0,15.0,32.16,Credit Card,1,Subscription
SUBS_1008,Female,25.0,29.0,35.31,Credit Card,1,Subscription
SUBS_1009,Male,41.0,50.0,59.0,PayPal,0,Subscription
SUBS_1010,Female,69.0,43.0,40.06,Debit Card,1,Subscription
SUBS_1011,Female,37.0,26.0,60.97,Credit Card,0,Subscription
SUBS_1012,Female,67.0,44.0,60.18,Credit Card,0,Subscription
SUBS_1013,Male,40.0,2.0,33.6,PayPal,0,Subscription
SUBS_1014,Female,25.0,20.0,41.68,PayPal,0,Subscription
SUBS_1015,Male,57.0,15.0,44.14,Debit Card,0,Subscription
SUBS_1016,Male,40.0,52.0,57.07,Credit Card,1,Subscription
SUBS_1017,Female,40.0,4.0,45.52,PayPal,0,Subscription
SUBS_1018,Male,39.0,22.0,37.06,PayPal,1,Subscription
SUBS_1019,Female,63.0,50.0,60.79,PayPal,0,Subscription
SUBS_1020,Male,54.0,38.0,36.29,Debit Card,1,Subscription
SUBS_1021,Female,50.0,23.0,42.45,PayPal,0,Subscription
SUBS_1022,Female,60.0,59.0,57.78,Debit Card,0,Subscription
SUBS_1023,Female,50.0,26.0,49.4,Debit Card,0,Subscription
SUBS_1024,Male,47.0,51.0,43.05,Credit Card,1,Subscription
SUBS_1025,Female,54.0,11.0,39.62,Credit Card,0,Subscription
SUBS_1026,Male,56.0,28.0,43.82,Debit Card,0,Subscription
SUBS_1027,Female,42.0,56.0,63.51,Credit Card,0,Subscription
SUBS_1028,Male,65.0,2.0,52.29,Credit Card,0,Subscription
SUBS_1029,Male,33.0,59.0,64.87,PayPal,0,Subscription
SUBS_1030,Female,36.0,8.0,33.17,Credit Card,1,Subscription
SUBS_1031,Female,20.0,29.0,40.16,Debit Card,1,Subscription
SUBS_1032,Female,67.0,11.0,52.7,Credit Card,0,Subscription
SUBS_1033,Female,34.0,37.0,38.33,PayPal,1,Subscription
SUBS_1034,Female,30.0,18.0,49.88,Debit Card,0,Subscription
SUBS_1035,Male,36.0,55.0,48.38,Credit Card,1,Subscription
SUBS_1036,Female,58.0,50.0,51.03,Debit Card,0,Subscription
SUBS_1037,Female,41.0,14.0,42.07,Credit Card,0,Subscription
SUBS_1038,Male,62.0,54.0,66.34,PayPal,0,Subscription
SUBS_1039,Female,23.0,10.0,44.8,Credit Card,0,Subscription
SUBS_1040,Female,23.0,35.0,49.06,Debit Card,0,Subscription
SUBS_1041,Male,64.0,9.0,41.71,Debit Card,0,Subscription
SUBS_1042,Female,64.0,35.0,57.53,Debit Card,1,Subscription
SUBS_1043,Female,28.0,11.0,47.32,Credit Card,0,Subscription
SUBS_1044,Female,62.0,44.0,57.8,Credit Card,0,Subscription
SUBS_1045,Male,31.0,12.0,32.5,Credit Card,1,Subscription
SUBS_1046,Female,59.0,3.0,36.08,PayPal,0,Subscription
SUBS_1047,Male,52.0,53.0,66.45,PayPal,0,Subscription
SUBS_1048,Female,29.0,39.0,40.05,PayPal,1,Subscription
SUBS_1049,Male,57.0,14.0,38.55,Debit Card,0,Subscription
SUBS_1050,Female,33.0,56.0,45.47,Debit Card,1,Subscription
SUBS_1051,Male,43.0,28.0,56.99,Debit Card,0,Subscription
SUBS_1052,Male,43.0,11.0,50.54,Debit Card,0,Subscription
SUBS_1053,Male,63.0,39.0,54.41,Debit Card,0,Subscription
SUBS_1054,Male,23.0,25.0,40.39,Credit Card,0,Subscription
SUBS_1055,Male,67.0,21.0,35.59,Debit Card,1,Subscription
SUBS_1056,Male,62.0,10.0,36.01,Credit Card,0,Subscription
SUBS_1057,Female,45.0,43.0,39.81,PayPal,1,Subscription
SUBS_1058,Female,20.0,15.0,34.79,PayPal,0,Subscription
SUBS_1059,Male,58.0,19.0,51.97,PayPal,0,Subscription
SUBS_1060,Male,70.0,48.0,49.01,PayPal,0,Subscription
SUBS_1061,Male,57.0,22.0,32.85,PayPal,1,Subscription
SUBS_1062,Male,70.0,21.0,43.92,Debit Card,0,Subscription
SUBS_1063,Female,55.0,52.0,59.73,Debit Card,0,Subscription
SUBS_1064,Male,54.0,44.0,49.0,Debit Card,0,Subscription
SUBS_1065,Female,42.0,32.0,35.89,PayPal,1,Subscription
SUBS_1066,Female,24.0,50.0,45.37,PayPal,1,Subscription
SUBS_1067,Male,28.0,23.0,40.22,Credit Card,0,Subscription
SUBS_1068,Male,39.0,13.0,46.18,Debit Card,1,Subscription
SUBS_1069,Female,30.0,5.0,42.78,PayPal,1,Subscription
SUBS_1070,Female,27.0,4.0,41.23,PayPal,0,Subscription
SUBS_1071,Male,69.0,28.0,33.87,PayPal,1,Subscription
SUBS_1072,Male,36.0,14.0,49.46,Credit Card,0,Subscription
SUBS_1073,Male,24.0,8.0,34.61,PayPal,1,Subscription
SUBS_1074,Female,56.0,9.0,38.08,Credit Card,0,Subscription
SUBS_1075,Female,43.0,57.0,55.18,Credit Card,0,Subscription
SUBS_1076,Male,62.0,51.0,49.91,Debit Card,0,Subscription
SUBS_1077,Female,62.0,35.0,59.8,PayPal,0,Subscription
SUBS_1078,Female,28.0,37.0,47.47,Credit Card,0,Subscription
SUBS_1079,Male,50.0,21.0,42.27,PayPal,1,Subscription
SUBS_1080,Male,64.0,58.0,67.98,Debit Card,0,Subscription
SUBS_1081,Female,53.0,18.0,39.39,Debit Card,1,Subscription
SUBS_1082,Female,20.0,33.0,37.12,Credit Card,1,Subscription
SUBS_1083,Male,32.0,8.0,38.26,Debit Card,0,Subscription
SUBS_1084,Male,70.0,51.0,41.3,Debit Card,1,Subscription
SUBS_1085,Male,66.0,49.0,56.44,Debit Card,1,Subscription
SUBS_1086,Male,55.0,17.0,33.7,PayPal,1,Subscription
SUBS_1087,Male,24.0,43.0,47.19,PayPal,1,Subscription
SUBS_1088,Female,45.0,31.0,40.43,Credit Card,1,Subscription
SUBS_1089,Female,44.0,34.0,47.14,Credit Card,0,Subscription
SUBS_1090,Female,58.0,6.0,30.07,Debit Card,1,Subscription
SUBS_1091,Female,48.0,22.0,54.99,Debit Card,0,Subscription
SUBS_1092,Male,34.0,14.0,34.38,Credit Card,1,Subscription
SUBS_1093,Male,39.0,3.0,30.92,Debit Card,0,Subscription
SUBS_1094,Male,57.0,12.0,42.21,Credit Card,1,Subscription
SUBS_1095,Female,69.0,36.0,58.39,PayPal,0,Subscription
SUBS_1096,Female,55.0,12.0,33.49,Debit Card,1,Subscription
SUBS_1097,Female,42.0,45.0,48.55,Debit Card,1,Subscription
SUBS_1098,Male,29.0,2.0,37.69,Debit Card,0,Subscription
SUBS_1099,Female,26.0,2.0,45.1,PayPal,1,Subscription
SUBS_1100,Male,68.0,15.0,30.03,PayPal,1,Subscription
SUBS_1101,Male,35.0,23.0,40.3,Debit Card,0,Subscription
SUBS_1102,Male,44.0,29.0,42.43,Credit Card,0,Subscription
SUBS_1103,Male,23.0,17.0,42.97,PayPal,0,Subscription
SUBS_1104,Male,23.0,32.0,49.66,Debit Card,1,Subscription
SUBS_1105,Male,24.0,7.0,46.21,Debit Card,0,Subscription
SUBS_1106,Female,20.0,30.0,49.89,PayPal,0,Subscription
SUBS_1107,Male,38.0,28.0,34.13,Credit Card,1,Subscription
SUBS_1108,Male,33.0,14.0,52.03,Debit Card,0,Subscription
SUBS_1109,Female,28.0,44.0,54.81,Credit Card,0,Subscription
SUBS_1110,Male,63.0,30.0,37.73,Credit Card,1,Subscription
SUBS_1111,Female,64.0,17.0,40.96,PayPal,1,Subscription
SUBS_1112,Female,54.0,32.0,37.54,Debit Card,1,Subscription
SUBS_1113,Female,31.0,46.0,45.9,Debit Card,1,Subscription
SUBS_1114,Male,26.0,6.0,45.67,Credit Card,0,Subscription
SUBS_1115,Male,64.0,51.0,45.71,PayPal,1,Subscription
SUBS_1116,Female,35.0,24.0,33.15,PayPal,1,Subscription
SUBS_1117,Male,35.0,6.0,36.2,PayPal,0,Subscription
SUBS_1118,Male,33.0,27.0,46.1,Credit Card,0,Subscription
SUBS_1119,Female,49.0,18.0,45.2,Credit Card,0,Subscription
SUBS_1120,Female,69.0,24.0,36.29,Debit Card,1,Subscription
SUBS_1121,Male,38.0,37.0,55.01,PayPal,1,Subscription
SUBS_1122,Female,50.0,56.0,62.45,Credit Card,0,Subscription
SUBS_1123,Female,36.0,24.0,58.14,PayPal,0,Subscription
SUBS_1124,Female,69.0,38.0,37.94,Credit Card,1,Subscription
SUBS_1125,Male,44.0,34.0,56.23,Debit Card,1,Subscription
SUBS_1126,Male,32.0,40.0,53.78,PayPal,0,Subscription
SUBS_1127,Male,68.0,47.0,44.91,Credit Card,1,Subscription
SUBS_1128,Female,37.0,15.0,51.9,PayPal,0,Subscription
SUBS_1129,Male,26.0,11.0,42.16,Credit Card,0,Subscription
SUBS_1130,Female,40.0,22.0,50.11,Credit Card,0,Subscription
SUBS_1131,Male,43.0,54.0,48.37,Credit Card,1,Subscription
SUBS_1132,Male,45.0,24.0,50.05,PayPal,1,Subscription
SUBS_1133,Female,32.0,1.0,37.96,Credit Card,0,Subscription
SUBS_1134,Male,41.0,18.0,32.83,Debit Card,1,Subscription
SUBS_1135,Female,26.0,44.0,42.36,PayPal,1,Subscription
SUBS_1136,Male,40.0,12.0,47.62,Debit Card,0,Subscription
SUBS_1137,Male,62.0,57.0,59.79,Debit Card,0,Subscription
SUBS_1138,Female,54.0,43.0,38.72,PayPal,1,Subscription
SUBS_1139,Female,48.0,28.0,48.78,Credit Card,0,Subscription
SUBS_1140,Female,58.0,40.0,59.41,Debit Card,0,Subscription
SUBS_1141,Male,69.0,7.0,51.81,PayPal,0,Subscription
SUBS_1142,Male,68.0,23.0,41.45,Credit Card,1,Subscription
SUBS_1143,Male,47.0,21.0,44.62,PayPal,0,Subscription
SUBS_1144,Female,39.0,34.0,46.95,PayPal,1,Subscription
SUBS_1145,Female,20.0,11.0,39.23,PayPal,0,Subscription
SUBS_1146,Female,51.0,22.0,41.73,Credit Card,0,Subscription
SUBS_1147,Male,68.0,42.0,47.52,Debit Card,0,Subscription
SUBS_1148,Male,27.0,35.0,61.81,Debit Card,0,Subscription
SUBS_1149,Female,23.0,52.0,60.46,PayPal,0,Subscription
SUBS_1150,Male,40.0,29.0,37.47,PayPal,1,Subscription
SUBS_1151,Female,47.0,42.0,60.92,Credit Card,0,Subscription
SUBS_1152,Male,33.0,28.0,38.06,PayPal,1,Subscription
SUBS_1153,Male,29.0,59.0,50.55,PayPal,0,Subscription
SUBS_1154,Female,39.0,18.0,51.31,PayPal,0,Subscription
SUBS_1155,Male,45.0,14.0,36.35,Debit Card,1,Subscription
SUBS_1156,Male,22.0,18.0,43.89,PayPal,0,Subscription
SUBS_1157,Female,31.0,28.0,33.47,Debit Card,1,Subscription
SUBS_1158,Female,45.0,24.0,40.54,Credit Card,1,Subscription
SUBS_1159,Male,62.0,8.0,37.36,Credit Card,0,Subscription
SUBS_1160,Female,32.0,42.0,38.92,Debit Card,1,Subscription
SUBS_1161,Male,23.0,54.0,38.46,Debit Card,1,Subscription
SUBS_1162,Female,58.0,45.0,61.72,Debit Card,0,Subscription
SUBS_1163,Male,49.0,53.0,48.62,Debit Card,1,Subscription
SUBS_1164,Male,58.0,8.0,25.61,PayPal,1,Subscription
SUBS_1165,Female,38.0,4.0,48.06,Debit Card,0,Subscription
SUBS_1166,Male,53.0,27.0,58.42,Debit Card,1,Subscription
SUBS_1167,Male,42.0,36.0,57.27,Debit Card,0,Subscription
SUBS_1168,Female,30.0,5.0,44.36,PayPal,0,Subscription
SUBS_1169,Female,29.0,33.0,48.1,PayPal,0,Subscription
SUBS_1170,Male,54.0,49.0,54.73,PayPal,0,Subscription
SUBS_1171,Female,51.0,34.0,40.21,Credit Card,1,Subscription
SUBS_1172,Female,50.0,30.0,54.35,PayPal,1,Subscription
SUBS_1173,Male,35.0,8.0,43.34,Debit Card,0,Subscription
SUBS_1174,Male,49.0,39.0,48.34,PayPal,0,Subscription
SUBS_1175,Female,32.0,47.0,48.27,PayPal,0,Subscription
SUBS_1176,Female,43.0,26.0,47.03,Debit Card,0,Subscription
SUBS_1177,Female,49.0,57.0,49.29,PayPal,0,Subscription
SUBS_1178,Male,65.0,37.0,52.61,Credit Card,1,Subscription
SUBS_1179,Male,50.0,34.0,44.14,PayPal,0,Subscription
SUBS_1180,Male,55.0,7.0,29.25,Credit Card,1,Subscription
SUBS_1181,Male,36.0,40.0,52.75,Credit Card,0,Subscription
SUBS_1182,Male,59.0,28.0,39.43,Credit Card,1,Subscription
SUBS_1183,Male,33.0,39.0,48.6,Debit Card,0,Subscription
SUBS_1184,Male,33.0,39.0,52.07,PayPal,0,Subscription
SUBS_1185,Female,25.0,28.0,32.68,Credit Card,1,Subscription
SUBS_1186,Female,45.0,14.0,55.34,Credit Card,0,Subscription
SUBS_1187,Male,34.0,53.0,65.0,PayPal,0,Subscription
SUBS_1188,Male,65.0,50.0,49.21,Debit Card,1,Subscription
SUBS_1189,Male,22.0,38.0,43.44,Debit Card,1,Subscription
SUBS_1190,Female,55.0,4.0,45.45,Credit Card,0,Subscription
SUBS_1191,Male,53.0,42.0,42.59,Debit Card,1,Subscription
SUBS_1192,Female,39.0,18.0,53.96,PayPal,0,Subscription
SUBS_1193,Female,21.0,44.0,50.9,Debit Card,0,Subscription
SUBS_1194,Female,36.0,48.0,50.57,PayPal,0,Subscription
SUBS_1195,Female,21.0,25.0,48.01,Credit Card,0,Subscription
SUBS_1196,Female,27.0,7.0,47.66,PayPal,0,Subscription
SUBS_1197,Male,31.0,38.0,58.91,Credit Card,0,Subscription
SUBS_1198,Male,63.0,28.0,43.59,PayPal,1,Subscription
SUBS_1199,Female,24.0,5.0,50.54,PayPal,0,Subscription
SUBS_1200,Male,43.0,3.0,44.47,Debit Card,0,Subscription
SUBS_1201,Female,47.0,44.0,50.63,PayPal,1,Subscription
SUBS_1202,Female,37.0,31.0,34.81,Credit Card,1,Subscription
SUBS_1203,Male,38.0,47.0,45.53,PayPal,0,Subscription
SUBS_1204,Male,41.0,42.0,46.41,Credit Card,1,Subscription
SUBS_1205,Male,46.0,58.0,48.72,Credit Card,1,Subscription
SUBS_1206,Male,31.0,20.0,34.31,PayPal,1,Subscription
SUBS_1207,Male,70.0,19.0,34.23,Debit Card,1,Subscription
SUBS_1208,Female,23.0,48.0,61.89,PayPal,0,Subscription
SUBS_1209,Male,48.0,11.0,51.76,PayPal,0,Subscription
SUBS_1210,Male,45.0,40.0,50.45,Debit Card,0,Subscription
SUBS_1211,Male,56.0,3.0,51.35,Credit Card,0,Subscription
SUBS_1212,Female,43.0,23.0,33.66,PayPal,1,Subscription
SUBS_1213,Male,38.0,7.0,45.65,Debit Card,1,Subscription
SUBS_1214,Female,50.0,23.0,57.59,Debit Card,0,Subscription
SUBS_1215,Male,38.0,7.0,32.05,Credit Card,0,Subscription
SUBS_1216,Male,68.0,46.0,59.39,Debit Card,1,Subscription
SUBS_1217,Female,58.0,34.0,50.16,Credit Card,0,Subscription
SUBS_1218,Male,24.0,42.0,39.08,PayPal,1,Subscription
SUBS_1219,Male,28.0,19.0,46.14,Debit Card,0,Subscription
SUBS_1220,Female,23.0,58.0,45.45,PayPal,1,Subscription
SUBS_1221,Male,44.0,9.0,53.11,Debit Card,0,Subscription
SUBS_1222,Female,49.0,48.0,47.03,Debit Card,1,Subscription
SUBS_1223,Female,59.0,51.0,65.85,PayPal,1,Subscription
SUBS_1224,Female,33.0,18.0,47.14,Debit Card,1,Subscription
SUBS_1225,Female,38.0,41.0,57.32,PayPal,0,Subscription
SUBS_1226,Female,27.0,48.0,48.41,PayPal,0,Subscription
SUBS_1227,Male,60.0,45.0,46.88,Credit Card,0,Subscription
SUBS_1228,Male,44.0,42.0,56.47,PayPal,1,Subscription
SUBS_1229,Male,57.0,25.0,52.11,Credit Card,0,Subscription
SUBS_1230,Female,46.0,52.0,54.06,PayPal,0,Subscription
SUBS_1231,Female,42.0,14.0,31.19,Debit Card,1,Subscription
SUBS_1232,Female,54.0,44.0,48.77,PayPal,0,Subscription
SUBS_1233,Female,43.0,25.0,32.61,Debit Card,1,Subscription
SUBS_1234,Male,61.0,19.0,41.2,Credit Card,0,Subscription
SUBS_1235,Male,33.0,39.0,61.72,Debit Card,0,Subscription
SUBS_1236,Female,37.0,55.0,56.02,PayPal,0,Subscription
SUBS_1237,Female,42.0,15.0,41.33,Debit Card,0,Subscription
SUBS_1238,Male,44.0,16.0,45.89,Credit Card,0,Subscription
SUBS_1239,Female,62.0,27.0,41.54,Debit Card,0,Subscription
SUBS_1240,Female,43.0,40.0,60.25,Debit Card,0,Subscription
SUBS_1241,Female,41.0,10.0,34.95,PayPal,0,Subscription
SUBS_1242,Male,54.0,4.0,26.69,PayPal,1,Subscription
SUBS_1243,Male,21.0,51.0,57.17,Debit Card,0,Subscription
SUBS_1244,Female,26.0,19.0,54.61,Credit Card,0,Subscription
SUBS_1245,Male,34.0,28.0,40.71,Debit Card,1,Subscription
SUBS_1246,Female,54.0,21.0,57.68,Credit Card,0,Subscription
SUBS_1247,Female,64.0,59.0,50.21,Credit Card,1,Subscription
SUBS_1248,Male,44.0,47.0,50.62,Credit Card,0,Subscription
SUBS_1249,Female,44.0,14.0,43.08,Debit Card,0,Subscription
SUBS_1250,Female,22.0,33.0,40.97,Credit Card,1,Subscription
SUBS_1251,Male,52.0,48.0,62.48,Debit Card,0,Subscription
SUBS_1252,Female,32.0,10.0,35.67,Credit Card,1,Subscription
SUBS_1253,Female,66.0,19.0,43.49,Credit Card,0,Subscription
SUBS_1254,Female,34.0,30.0,51.51,Debit Card,1,Subscription
SUBS_1255,Male,29.0,22.0,45.49,PayPal,0,Subscription
SUBS_1256,Female,61.0,3.0,38.86,PayPal,0,Subscription
SUBS_1257,Male,26.0,37.0,58.62,Debit Card,0,Subscription
SUBS_1258,Female,21.0,41.0,61.17,Debit Card,0,Subscription
SUBS_1259,Female,60.0,18.0,38.67,PayPal,1,Subscription
SUBS_1260,Female,23.0,11.0,39.96,PayPal,1,Subscription
SUBS_1261,Female,48.0,48.0,54.09,PayPal,0,Subscription
SUBS_1262,Male,69.0,2.0,26.52,Debit Card,1,Subscription
SUBS_1263,Male,58.0,12.0,46.07,Credit Card,1,Subscription
SUBS_1264,Female,56.0,54.0,63.55,Debit Card,0,Subscription
SUBS_1265,Female,67.0,6.0,42.93,PayPal,0,Subscription
SUBS_1266,Female,64.0,43.0,62.87,Credit Card,0,Subscription
SUBS_1267,Female,44.0,59.0,63.22,Debit Card,1,Subscription
SUBS_1268,Female,26.0,40.0,42.38,PayPal,0,Subscription
SUBS_1269,Female,51.0,44.0,52.78,Debit Card,0,Subscription
SUBS_1270,Female,53.0,29.0,54.96,Credit Card,0,Subscription
SUBS_1271,Female,65.0,59.0,61.18,PayPal,0,Subscription
SUBS_1272,Male,24.0,30.0,34.3,Debit Card,1,Subscription
SUBS_1273,Male,27.0,2.0,49.4,Credit Card,0,Subscription
SUBS_1274,Male,36.0,9.0,33.52,Credit Card,1,Subscription
SUBS_1275,Female,59.0,47.0,34.46,Debit Card,1,Subscription
SUBS_1276,Female,57.0,2.0,24.9,Credit Card,1,Subscription
SUBS_1277,Female,27.0,29.0,57.22,PayPal,1,Subscription
SUBS_1278,Male,45.0,33.0,45.36,Credit Card,1,Subscription
SUBS_1279,Female,57.0,10.0,32.36,Debit Card,1,Subscription
SUBS_1280,Male,45.0,34.0,51.1,PayPal,0,Subscription
SUBS_1281,Female,25.0,44.0,55.73,Credit Card,0,Subscription
SUBS_1282,Male,29.0,55.0,63.43,Credit Card,0,Subscription
SUBS_1283,Male,68.0,8.0,43.18,PayPal,0,Subscription
SUBS_1284,Male,43.0,37.0,49.55,PayPal,1,Subscription
SUBS_1285,Female,27.0,54.0,37.26,Credit Card,1,Subscription
SUBS_1286,Male,25.0,33.0,39.44,PayPal,1,Subscription
SUBS_1287,Female,68.0,47.0,56.41,Debit Card,0,Subscription
SUBS_1288,Female,49.0,6.0,34.99,Credit Card,0,Subscription
SUBS_1289,Female,24.0,44.0,48.7,Debit Card,0,Subscription
SUBS_1290,Female,33.0,40.0,63.24,Credit Card,0,Subscription
SUBS_1291,Female,48.0,45.0,61.97,Debit Card,0,Subscription
SUBS_1292,Male,58.0,19.0,33.67,Debit Card,1,Subscription
SUBS_1293,Female,70.0,32.0,53.81,PayPal,0,Subscription
SUBS_1294,Female,63.0,27.0,40.92,Credit Card,1,Subscription
SUBS_1295,Female,39.0,1.0,27.48,PayPal,1,Subscription
SUBS_1296,Female,62.0,43.0,60.63,PayPal,0,Subscription
SUBS_1297,Female,36.0,52.0,45.48,Credit Card,1,Subscription
SUBS_1298,Male,47.0,33.0,58.3,Debit Card,0,Subscription
SUBS_1299,Male,58.0,40.0,47.35,Credit Card,0,Subscription
SUBS_1300,Female,61.0,32.0,55.73,Credit Card,1,Subscription
SUBS_1301,Male,63.0,5.0,48.07,Credit Card,1,Subscription
SUBS_1302,Male,20.0,17.0,52.16,PayPal,0,Subscription
SUBS_1303,Female,66.0,8.0,54.67,Credit Card,0,Subscription
SUBS_1304,Male,30.0,57.0,58.16,Credit Card,0,Subscription
SUBS_1305,Female,40.0,42.0,57.75,Credit Card,0,Subscription
SUBS_1306,Male,34.0,34.0,46.38,Debit Card,1,Subscription
SUBS_1307,Male,20.0,9.0,52.97,Debit Card,0,Subscription
SUBS_1308,Male,20.0,56.0,43.49,Debit Card,1,Subscription
SUBS_1309,Female,43.0,23.0,34.68,Debit Card,1,Subscription
SUBS_1310,Male,47.0,35.0,35.55,PayPal,1,Subscription
SUBS_1311,Male,40.0,50.0,54.55,PayPal,0,Subscription
SUBS_1312,Female,59.0,7.0,32.5,Credit Card,1,Subscription
SUBS_1313,Female,53.0,15.0,28.5,PayPal,1,Subscription
SUBS_1314,Male,30.0,53.0,44.68,Debit Card,0,Subscription
SUBS_1315,Female,48.0,54.0,54.64,Credit Card,1,Subscription
SUBS_1316,Male,35.0,20.0,42.21,Credit Card,0,Subscription
SUBS_1317,Male,27.0,50.0,54.27,Debit Card,0,Subscription
SUBS_1318,Female,30.0,25.0,38.06,Debit Card,1,Subscription
SUBS_1319,Female,52.0,3.0,54.44,Debit Card,0,Subscription
SUBS_1320,Female,40.0,55.0,54.18,PayPal,0,Subscription
SUBS_1321,Male,20.0,46.0,65.53,Credit Card,0,Subscription
SUBS_1322,Female,44.0,24.0,27.72,Debit Card,1,Subscription
SUBS_1323,Male,44.0,34.0,49.12,Credit Card,0,Subscription
SUBS_1324,Female,42.0,46.0,63.48,Credit Card,0,Subscription
SUBS_1325,Male,33.0,22.0,58.22,PayPal,1,Subscription
SUBS_1326,Female,50.0,11.0,48.34,Credit Card,0,Subscription
SUBS_1327,Male,35.0,48.0,43.58,Debit Card,1,Subscription
SUBS_1328,Female,61.0,8.0,48.94,Debit Card,0,Subscription
SUBS_1329,Male,35.0,39.0,56.01,Credit Card,1,Subscription
SUBS_1330,Female,34.0,43.0,64.26,Credit Card,0,Subscription
SUBS_1331,Female,59.0,35.0,38.63,PayPal,1,Subscription
SUBS_1332,Male,39.0,49.0,56.96,Debit Card,0,Subscription
SUBS_1333,Female,52.0,46.0,49.98,Debit Card,0,Subscription
SUBS_1334,Male,24.0,38.0,45.1,Credit Card,1,Subscription
SUBS_1335,Male,64.0,8.0,54.24,Credit Card,0,Subscription
SUBS_1336,Female,42.0,54.0,60.0,Credit Card,0,Subscription
SUBS_1337,Male,27.0,37.0,57.97,Debit Card,1,Subscription
SUBS_1338,Female,45.0,27.0,55.75,Credit Card,0,Subscription
SUBS_1339,Female,57.0,28.0,46.94,PayPal,0,Subscription
SUBS_1340,Male,37.0,40.0,45.23,PayPal,0,Subscription
SUBS_1341,Female,33.0,34.0,43.99,Credit Card,0,Subscription
SUBS_1342,Male,20.0,32.0,59.73,PayPal,1,Subscription
SUBS_1343,Male,44.0,15.0,38.33,PayPal,0,Subscription
SUBS_1344,Female,37.0,44.0,55.17,PayPal,1,Subscription
SUBS_1345,Female,53.0,17.0,40.87,PayPal,0,Subscription
SUBS_1346,Male,61.0,33.0,37.63,PayPal,1,Subscription
SUBS_1347,Male,60.0,47.0,49.07,Debit Card,0,Subscription
SUBS_1348,Female,60.0,46.0,43.21,Credit Card,1,Subscription
SUBS_1349,Female,64.0,52.0,62.28,PayPal,0,Subscription
SUBS_1350,Female,50.0,54.0,64.69,Credit Card,1,Subscription
SUBS_1351,Female,47.0,16.0,33.72,PayPal,1,Subscription
SUBS_1352,Male,65.0,29.0,57.52,Debit Card,0,Subscription
SUBS_1353,Female,40.0,9.0,40.22,Debit Card,0,Subscription
SUBS_1354,Male,25.0,33.0,-5.06,PayPal,0,Subscription
SUBS_1355,Male,66.0,49.0,59.44,PayPal,0,Subscription
SUBS_1356,Female,56.0,29.0,33.24,PayPal,1,Subscription
SUBS_1357,Male,63.0,13.0,30.35,Debit Card,1,Subscription
SUBS_1358,Female,40.0,21.0,33.49,Debit Card,1,Subscription
SUBS_1359,Male,58.0,58.0,45.46,Credit Card,1,Subscription
SUBS_1360,Female,56.0,21.0,34.51,Debit Card,1,Subscription
SUBS_1361,Male,25.0,5.0,30.81,PayPal,1,Subscription
SUBS_1362,Male,30.0,10.0,33.88,Credit Card,1,Subscription
SUBS_1363,Female,46.0,6.0,52.2,Debit Card,0,Subscription
SUBS_1364,Female,64.0,56.0,40.72,Debit Card,1,Subscription
