customer_id,gender,age,tenure,monthlycharges,paymentmethod,churn,industry
SUBS_4550,Male,32.0,25.0,56.17,Credit Card,0.0,Subscription
SUBS_4551,Female,70.0,57.0,64.8,Credit Card,0.0,Subscription
SUBS_4552,Female,41.0,32.0,53.6,PayPal,0.0,Subscription
SUBS_4553,Male,43.0,12.0,36.18,Debit Card,0.0,Subscription
SUBS_4554,Female,53.0,13.0,50.58,PayPal,0.0,Subscription
SUBS_4555,Female,40.0,28.0,34.76,Debit Card,1.0,Subscription
SUBS_4556,Male,64.0,1.0,43.71,PayPal,0.0,Subscription
SUBS_4557,Male,22.0,51.0,67.4,Debit Card,1.0,Subscription
SUBS_4558,Male,34.0,6.0,31.66,PayPal,1.0,Subscription
SUBS_4559,Male,70.0,8.0,37.76,Debit Card,0.0,Subscription
SUBS_4560,Male,52.0,4.0,37.75,PayPal,0.0,Subscription
SUBS_4561,Male,70.0,5.0,34.44,Credit Card,1.0,Subscription
SUBS_4562,Female,21.0,25.0,45.4,PayPal,0.0,Subscription
SUBS_4563,Female,22.0,22.0,36.09,Credit Card,1.0,Subscription
SUBS_4564,Male,28.0,28.0,39.78,Credit Card,1.0,Subscription
SUBS_4565,Male,37.0,39.0,53.8,Debit Card,0.0,Subscription
SUBS_4566,Female,39.0,23.0,36.24,Credit Card,1.0,Subscription
SUBS_4567,Female,63.0,4.0,44.51,Credit Card,0.0,Subscription
SUBS_4568,Female,25.0,52.0,60.38,Debit Card,0.0,Subscription
SUBS_4569,Male,44.0,4.0,39.82,PayPal,1.0,Subscription
SUBS_4570,Male,67.0,47.0,52.94,PayPal,0.0,Subscription
SUBS_4571,Female,32.0,59.0,50.48,Credit Card,1.0,Subscription
SUBS_4572,Male,59.0,21.0,49.04,PayPal,0.0,Subscription
SUBS_4573,Male,48.0,37.0,53.4,Credit Card,0.0,Subscription
SUBS_4574,Male,57.0,56.0,63.98,PayPal,1.0,Subscription
SUBS_4575,Female,68.0,41.0,37.95,PayPal,1.0,Subscription
SUBS_4576,Female,29.0,2.0,32.73,PayPal,1.0,Subscription
SUBS_4577,Male,37.0,59.0,50.18,Credit Card,1.0,Subscription
SUBS_4578,Male,49.0,7.0,31.58,Debit Card,1.0,Subscription
SUBS_4579,Male,60.0,49.0,46.1,PayPal,0.0,Subscription
SUBS_4580,Male,68.0,16.0,31.86,PayPal,1.0,Subscription
SUBS_4581,Male,27.0,17.0,29.87,PayPal,1.0,Subscription
SUBS_4582,Female,66.0,20.0,40.32,Credit Card,0.0,Subscription
SUBS_4583,Male,46.0,58.0,56.28,Debit Card,0.0,Subscription
SUBS_4584,Male,30.0,23.0,52.73,Credit Card,0.0,Subscription
SUBS_4585,Male,49.0,34.0,40.11,PayPal,1.0,Subscription
SUBS_4586,Female,54.0,11.0,47.05,Credit Card,1.0,Subscription
SUBS_4587,Female,30.0,34.0,48.52,PayPal,0.0,Subscription
SUBS_4588,Male,70.0,33.0,56.38,PayPal,0.0,Subscription
SUBS_4589,Female,43.0,26.0,41.63,Credit Card,0.0,Subscription
SUBS_4590,Female,63.0,2.0,45.53,PayPal,0.0,Subscription
SUBS_4591,Female,64.0,23.0,28.72,PayPal,1.0,Subscription
SUBS_4592,Female,64.0,41.0,59.55,Debit Card,0.0,Subscription
SUBS_4593,Female,52.0,22.0,48.55,Credit Card,0.0,Subscription
SUBS_4594,Female,25.0,58.0,59.97,Credit Card,0.0,Subscription
SUBS_4595,Male,40.0,34.0,33.86,PayPal,1.0,Subscription
SUBS_4596,Female,54.0,15.0,54.26,PayPal,0.0,Subscription
SUBS_4597,Female,22.0,10.0,48.18,Credit Card,0.0,Subscription
SUBS_4598,Male,57.0,15.0,48.0,Credit Card,0.0,Subscription
SUBS_4599,Male,61.0,42.0,39.64,Credit Card,1.0,Subscription
SUBS_4600,Male,30.0,29.0,36.51,PayPal,1.0,Subscription
SUBS_4601,Male,49.0,57.0,57.99,Debit Card,0.0,Subscription
SUBS_4602,Female,41.0,23.0,32.71,Debit Card,1.0,Subscription
SUBS_4603,Female,70.0,59.0,45.12,PayPal,1.0,Subscription
SUBS_4604,Female,67.0,17.0,51.46,PayPal,0.0,Subscription
SUBS_4605,Female,41.0,9.0,43.89,PayPal,0.0,Subscription
SUBS_4606,Male,41.0,50.0,52.81,Credit Card,0.0,Subscription
SUBS_4607,Female,27.0,36.0,34.79,PayPal,1.0,Subscription
SUBS_4608,Female,42.0,9.0,45.71,Credit Card,0.0,Subscription
SUBS_4609,Male,30.0,16.0,48.97,Debit Card,0.0,Subscription
SUBS_4610,Female,48.0,36.0,53.19,PayPal,0.0,Subscription
SUBS_4611,Female,47.0,48.0,53.15,PayPal,0.0,Subscription
SUBS_4612,Female,47.0,51.0,56.47,Credit Card,0.0,Subscription
SUBS_4613,Female,60.0,33.0,39.09,Credit Card,1.0,Subscription
SUBS_4614,Male,54.0,55.0,44.98,Credit Card,1.0,Subscription
SUBS_4615,Male,62.0,31.0,42.75,Debit Card,1.0,Subscription
SUBS_4616,Male,28.0,6.0,48.08,Debit Card,0.0,Subscription
SUBS_4617,Male,59.0,10.0,30.02,PayPal,1.0,Subscription
SUBS_4618,Male,42.0,16.0,59.12,PayPal,1.0,Subscription
SUBS_4619,Female,58.0,4.0,42.85,Credit Card,0.0,Subscription
SUBS_4620,Female,63.0,54.0,64.55,Debit Card,0.0,Subscription
SUBS_4621,Male,48.0,22.0,33.04,PayPal,1.0,Subscription
SUBS_4622,Male,70.0,13.0,31.84,Credit Card,1.0,Subscription
SUBS_4623,Male,41.0,16.0,46.11,Credit Card,0.0,Subscription
SUBS_4624,Female,21.0,52.0,40.86,Debit Card,1.0,Subscription
SUBS_4625,Male,28.0,29.0,39.86,Debit Card,1.0,Subscription
SUBS_4626,Female,42.0,6.0,41.12,PayPal,1.0,Subscription
SUBS_4627,Female,69.0,26.0,45.54,PayPal,0.0,Subscription
SUBS_4628,Female,40.0,11.0,36.31,Credit Card,0.0,Subscription
SUBS_4629,Female,40.0,24.0,48.14,Credit Card,0.0,Subscription
SUBS_4630,Male,52.0,29.0,38.22,Credit Card,1.0,Subscription
SUBS_4631,Female,45.0,3.0,40.44,PayPal,1.0,Subscription
SUBS_4632,Female,31.0,52.0,48.88,Debit Card,0.0,Subscription
SUBS_4633,Male,29.0,10.0,36.5,PayPal,1.0,Subscription
SUBS_4634,Female,36.0,1.0,26.92,Debit Card,1.0,Subscription
SUBS_4635,Female,68.0,52.0,44.15,PayPal,0.0,Subscription
SUBS_4636,Female,65.0,43.0,46.21,PayPal,0.0,Subscription
SUBS_4637,Male,59.0,26.0,41.41,Debit Card,0.0,Subscription
SUBS_4638,Female,20.0,58.0,67.67,PayPal,0.0,Subscription
SUBS_4639,Female,45.0,12.0,55.29,PayPal,0.0,Subscription
SUBS_4640,Male,29.0,14.0,38.95,Credit Card,0.0,Subscription
SUBS_4641,Male,62.0,25.0,45.31,Debit Card,0.0,Subscription
SUBS_4642,Female,48.0,8.0,47.35,Debit Card,0.0,Subscription
SUBS_4643,Female,49.0,43.0,55.21,Credit Card,0.0,Subscription
SUBS_4644,Male,57.0,4.0,27.91,Debit Card,1.0,Subscription
SUBS_4645,Female,28.0,28.0,49.43,Credit Card,0.0,Subscription
SUBS_4646,Male,40.0,7.0,32.62,Debit Card,1.0,Subscription
SUBS_4647,Female,61.0,10.0,54.12,Debit Card,0.0,Subscription
SUBS_4648,Male,34.0,51.0,47.91,Debit Card,0.0,Subscription
SUBS_4649,Female,42.0,57.0,65.21,Debit Card,0.0,Subscription
SUBS_4650,Male,44.0,58.0,61.7,Credit Card,0.0,Subscription
SUBS_4651,Male,39.0,36.0,60.57,Credit Card,0.0,Subscription
SUBS_4652,Male,69.0,2.0,36.21,Debit Card,0.0,Subscription
SUBS_4653,Male,33.0,26.0,57.04,PayPal,0.0,Subscription
SUBS_4654,Male,66.0,53.0,49.42,Credit Card,0.0,Subscription
SUBS_4655,Female,20.0,50.0,45.15,Debit Card,1.0,Subscription
SUBS_4656,Female,29.0,14.0,35.29,Credit Card,1.0,Subscription
SUBS_4657,Male,43.0,58.0,62.69,PayPal,0.0,Subscription
SUBS_4658,Female,25.0,16.0,35.58,PayPal,1.0,Subscription
SUBS_4659,Female,65.0,54.0,55.77,PayPal,0.0,Subscription
SUBS_4660,Female,70.0,43.0,58.75,Debit Card,1.0,Subscription
SUBS_4661,Female,34.0,42.0,60.28,Debit Card,0.0,Subscription
SUBS_4662,Female,51.0,17.0,49.32,PayPal,0.0,Subscription
SUBS_4663,Female,59.0,46.0,55.62,Credit Card,1.0,Subscription
SUBS_4664,Male,57.0,22.0,33.3,Credit Card,1.0,Subscription
SUBS_4665,Female,53.0,4.0,41.37,PayPal,0.0,Subscription
SUBS_4666,Female,56.0,19.0,35.07,Debit Card,1.0,Subscription
SUBS_4667,Female,32.0,2.0,43.28,Credit Card,0.0,Subscription
SUBS_4668,Male,25.0,39.0,40.63,Credit Card,1.0,Subscription
SUBS_4669,Female,69.0,9.0,28.68,Credit Card,1.0,Subscription
SUBS_4670,Female,32.0,19.0,44.72,Debit Card,1.0,Subscription
SUBS_4671,Female,51.0,16.0,43.8,PayPal,0.0,Subscription
SUBS_4672,Male,46.0,54.0,44.47,Debit Card,1.0,Subscription
SUBS_4673,Female,49.0,25.0,47.87,Credit Card,0.0,Subscription
SUBS_4674,Male,24.0,48.0,49.83,PayPal,1.0,Subscription
SUBS_4675,Female,56.0,18.0,42.05,Debit Card,0.0,Subscription
SUBS_4676,Male,38.0,23.0,51.67,PayPal,0.0,Subscription
SUBS_4677,Male,55.0,53.0,60.74,Credit Card,0.0,Subscription
SUBS_4678,Male,34.0,21.0,38.31,Debit Card,1.0,Subscription
SUBS_4679,Female,24.0,11.0,29.12,PayPal,1.0,Subscription
SUBS_4680,Male,59.0,39.0,50.4,Debit Card,1.0,Subscription
SUBS_4681,Male,54.0,41.0,42.72,Credit Card,1.0,Subscription
SUBS_4682,Male,45.0,4.0,35.99,PayPal,1.0,Subscription
SUBS_4683,Male,43.0,25.0,49.16,Credit Card,0.0,Subscription
SUBS_4684,Female,36.0,32.0,38.07,PayPal,1.0,Subscription
SUBS_4685,Female,59.0,30.0,39.35,Credit Card,1.0,Subscription
SUBS_4686,Female,39.0,45.0,62.18,Credit Card,0.0,Subscription
SUBS_4687,Female,23.0,59.0,41.22,Debit Card,1.0,Subscription
SUBS_4688,Male,67.0,26.0,39.02,Credit Card,1.0,Subscription
SUBS_4689,Female,25.0,57.0,66.9,Debit Card,0.0,Subscription
SUBS_4690,Male,61.0,36.0,45.22,Credit Card,1.0,Subscription
SUBS_4691,Female,55.0,51.0,48.92,Credit Card,0.0,Subscription
SUBS_4692,Female,39.0,34.0,42.24,Credit Card,1.0,Subscription
SUBS_4693,Female,68.0,9.0,50.16,PayPal,0.0,Subscription
SUBS_4694,Male,22.0,12.0,40.63,Debit Card,0.0,Subscription
SUBS_4695,Female,64.0,2.0,38.36,PayPal,1.0,Subscription
SUBS_4696,Female,53.0,38.0,54.18,Debit Card,1.0,Subscription
SUBS_4697,Female,44.0,5.0,45.0,Credit Card,0.0,Subscription
SUBS_4698,Male,32.0,5.0,34.41,PayPal,1.0,Subscription
SUBS_4699,Female,47.0,52.0,49.68,Debit Card,1.0,Subscription
SUBS_4700,Female,20.0,22.0,39.15,Credit Card,0.0,Subscription
SUBS_4701,Male,39.0,5.0,43.46,Debit Card,0.0,Subscription
SUBS_4702,Male,36.0,59.0,36.87,Debit Card,1.0,Subscription
SUBS_4703,Female,67.0,4.0,46.36,Credit Card,0.0,Subscription
SUBS_4704,Female,61.0,9.0,39.2,PayPal,0.0,Subscription
SUBS_4705,Female,35.0,29.0,44.36,Credit Card,0.0,Subscription
SUBS_4706,Male,42.0,22.0,49.99,PayPal,0.0,Subscription
SUBS_4707,Male,38.0,27.0,55.16,Debit Card,0.0,Subscription
SUBS_4708,Male,65.0,10.0,36.08,Debit Card,1.0,Subscription
SUBS_4709,Female,48.0,16.0,40.43,Debit Card,0.0,Subscription
SUBS_4710,Male,32.0,42.0,43.82,PayPal,1.0,Subscription
SUBS_4711,Female,55.0,42.0,39.51,Credit Card,1.0,Subscription
SUBS_4712,Male,40.0,51.0,62.61,PayPal,0.0,Subscription
SUBS_4713,Male,36.0,10.0,39.57,Debit Card,0.0,Subscription
SUBS_4714,Male,52.0,6.0,49.39,Debit Card,0.0,Subscription
SUBS_4715,Female,31.0,49.0,41.96,Credit Card,1.0,Subscription
SUBS_4716,Female,29.0,5.0,26.92,PayPal,1.0,Subscription
SUBS_4717,Female,27.0,58.0,47.58,Debit Card,1.0,Subscription
SUBS_4718,Female,25.0,6.0,47.66,PayPal,0.0,Subscription
SUBS_4719,Male,29.0,59.0,66.97,PayPal,0.0,Subscription
SUBS_4720,Female,69.0,56.0,44.87,Credit Card,1.0,Subscription
SUBS_4721,Male,37.0,59.0,53.84,Credit Card,0.0,Subscription
SUBS_4722,Female,57.0,47.0,56.3,Debit Card,1.0,Subscription
SUBS_4723,Female,47.0,25.0,40.04,Credit Card,1.0,Subscription
SUBS_4724,Male,69.0,59.0,53.76,PayPal,0.0,Subscription
SUBS_4725,Male,34.0,51.0,53.19,Credit Card,0.0,Subscription
SUBS_4726,Female,67.0,50.0,55.72,PayPal,1.0,Subscription
SUBS_4727,Female,54.0,4.0,41.46,Debit Card,0.0,Subscription
SUBS_4728,Male,42.0,40.0,48.15,PayPal,1.0,Subscription
SUBS_4729,Male,54.0,59.0,58.66,Credit Card,0.0,Subscription
SUBS_4730,Male,48.0,48.0,46.47,Credit Card,1.0,Subscription
SUBS_4731,Male,41.0,32.0,59.4,Debit Card,1.0,Subscription
SUBS_4732,Male,26.0,56.0,54.84,Credit Card,0.0,Subscription
SUBS_4733,Female,66.0,51.0,47.84,Debit Card,1.0,Subscription
SUBS_4734,Female,61.0,52.0,56.12,Debit Card,0.0,Subscription
SUBS_4735,Female,32.0,35.0,62.44,Credit Card,0.0,Subscription
SUBS_4736,Female,23.0,10.0,37.9,PayPal,0.0,Subscription
SUBS_4737,Male,31.0,34.0,34.87,Debit Card,1.0,Subscription
SUBS_4738,Male,27.0,36.0,58.57,PayPal,1.0,Subscription
SUBS_4739,Male,33.0,6.0,49.04,Credit Card,1.0,Subscription
SUBS_4740,Female,32.0,43.0,50.06,PayPal,0.0,Subscription
SUBS_4741,Male,23.0,46.0,58.8,PayPal,0.0,Subscription
SUBS_4742,Male,37.0,16.0,33.84,PayPal,1.0,Subscription
SUBS_4743,Female,49.0,59.0,57.59,PayPal,1.0,Subscription
SUBS_4744,Female,38.0,53.0,56.06,Credit Card,0.0,Subscription
SUBS_4745,Female,47.0,19.0,44.91,Credit Card,0.0,Subscription
SUBS_4746,Male,68.0,34.0,44.73,PayPal,0.0,Subscription
SUBS_4747,Male,60.0,25.0,42.31,Credit Card,0.0,Subscription
SUBS_4748,Female,21.0,31.0,54.5,Credit Card,1.0,Subscription
SUBS_4749,Female,41.0,49.0,63.83,Debit Card,0.0,Subscription
SUBS_4750,Male,36.0,41.0,45.53,Credit Card,0.0,Subscription
SUBS_4751,Female,57.0,17.0,47.28,PayPal,0.0,Subscription
SUBS_4752,Male,63.0,47.0,37.94,Credit Card,1.0,Subscription
SUBS_4753,Female,58.0,30.0,43.55,Credit Card,1.0,Subscription
SUBS_4754,Female,35.0,39.0,36.51,Credit Card,1.0,Subscription
SUBS_4755,Female,63.0,54.0,59.13,Credit Card,0.0,Subscription
SUBS_4756,Male,66.0,55.0,65.53,Debit Card,0.0,Subscription
SUBS_4757,Male,20.0,31.0,40.99,PayPal,1.0,Subscription
SUBS_4758,Female,29.0,19.0,30.24,PayPal,1.0,Subscription
SUBS_4759,Male,26.0,35.0,58.8,Credit Card,1.0,Subscription
SUBS_4760,Female,58.0,29.0,43.78,Credit Card,0.0,Subscription
SUBS_4761,Female,51.0,59.0,67.23,Debit Card,0.0,Subscription
SUBS_4762,Male,58.0,1.0,28.16,Credit Card,1.0,Subscription
SUBS_4763,Male,61.0,4.0,30.24,Debit Card,1.0,Subscription
SUBS_4764,Male,44.0,28.0,51.83,PayPal,0.0,Subscription
SUBS_4765,Male,30.0,18.0,53.4,PayPal,0.0,Subscription
SUBS_4766,Female,64.0,26.0,49.58,Debit Card,0.0,Subscription
SUBS_4767,Male,39.0,40.0,57.66,PayPal,0.0,Subscription
SUBS_4768,Male,22.0,19.0,44.49,Credit Card,0.0,Subscription
SUBS_4769,Female,69.0,55.0,64.43,Credit Card,0.0,Subscription
SUBS_4770,Female,70.0,55.0,58.52,Debit Card,0.0,Subscription
SUBS_4771,Female,61.0,57.0,45.08,PayPal,1.0,Subscription
SUBS_4772,Female,64.0,6.0,26.71,PayPal,1.0,Subscription
SUBS_4773,Male,24.0,1.0,47.91,Debit Card,0.0,Subscription
SUBS_4774,Male,24.0,8.0,49.06,Debit Card,0.0,Subscription
SUBS_4775,Female,31.0,33.0,52.3,PayPal,0.0,Subscription
SUBS_4776,Female,66.0,51.0,46.6,Debit Card,1.0,Subscription
SUBS_4777,Male,40.0,43.0,51.79,Credit Card,0.0,Subscription
SUBS_4778,Male,69.0,21.0,55.51,PayPal,0.0,Subscription
SUBS_4779,Male,27.0,24.0,39.22,Debit Card,1.0,Subscription
SUBS_4780,Male,28.0,25.0,54.59,Debit Card,0.0,Subscription
SUBS_4781,Male,27.0,47.0,45.67,Debit Card,1.0,Subscription
SUBS_4782,Female,48.0,55.0,53.24,PayPal,0.0,Subscription
SUBS_4783,Female,62.0,57.0,46.29,Credit Card,1.0,Subscription
SUBS_4784,Female,45.0,43.0,58.34,Credit Card,0.0,Subscription
SUBS_4785,Female,57.0,19.0,36.74,PayPal,0.0,Subscription
SUBS_4786,Male,29.0,29.0,45.23,Debit Card,0.0,Subscription
SUBS_4787,Female,21.0,53.0,42.7,PayPal,1.0,Subscription
SUBS_4788,Male,47.0,10.0,27.05,PayPal,1.0,Subscription
SUBS_4789,Male,51.0,56.0,48.9,Debit Card,0.0,Subscription
SUBS_4790,Male,45.0,12.0,37.66,PayPal,1.0,Subscription
SUBS_4791,Male,54.0,33.0,36.44,Credit Card,1.0,Subscription
SUBS_4792,Male,47.0,56.0,62.77,PayPal,1.0,Subscription
SUBS_4793,Male,46.0,7.0,26.46,Debit Card,1.0,Subscription
SUBS_4794,Male,21.0,17.0,40.66,PayPal,0.0,Subscription
SUBS_4795,Female,25.0,58.0,45.02,Credit Card,1.0,Subscription
SUBS_4796,Male,45.0,10.0,30.7,PayPal,1.0,Subscription
SUBS_4797,Female,48.0,31.0,44.63,PayPal,1.0,Subscription
SUBS_4798,Female,45.0,6.0,38.22,PayPal,1.0,Subscription
SUBS_4799,Male,61.0,17.0,44.16,PayPal,0.0,Subscription
SUBS_4800,Male,49.0,50.0,57.95,Debit Card,0.0,Subscription
SUBS_4801,Female,65.0,37.0,60.73,Credit Card,0.0,Subscription
SUBS_4802,Female,54.0,18.0,41.68,Credit Card,0.0,Subscription
SUBS_4803,Female,41.0,26.0,39.71,Credit Card,1.0,Subscription
SUBS_4804,Female,51.0,49.0,62.97,PayPal,0.0,Subscription
SUBS_4805,Male,62.0,54.0,42.37,Credit Card,1.0,Subscription
SUBS_4806,Male,63.0,16.0,41.13,Debit Card,0.0,Subscription
SUBS_4807,Male,37.0,8.0,50.28,PayPal,1.0,Subscription
SUBS_4808,Female,20.0,24.0,55.91,PayPal,0.0,Subscription
SUBS_4809,Male,52.0,13.0,31.2,Credit Card,1.0,Subscription
SUBS_4810,Female,47.0,29.0,54.87,PayPal,0.0,Subscription
SUBS_4811,Male,62.0,32.0,49.62,PayPal,0.0,Subscription
SUBS_4812,Female,33.0,24.0,53.39,Credit Card,1.0,Subscription
SUBS_4813,Male,68.0,16.0,52.81,Debit Card,0.0,Subscription
SUBS_4814,Male,61.0,11.0,50.63,Debit Card,0.0,Subscription
SUBS_4815,Female,39.0,32.0,49.95,Credit Card,1.0,Subscription
SUBS_4816,Female,25.0,6.0,32.26,Debit Card,1.0,Subscription
SUBS_4817,Female,41.0,59.0,64.62,Debit Card,0.0,Subscription
SUBS_4818,Female,55.0,35.0,52.54,Debit Card,0.0,Subscription
SUBS_4819,Female,54.0,33.0,33.58,PayPal,1.0,Subscription
SUBS_4820,Male,51.0,18.0,31.84,PayPal,1.0,Subscription
SUBS_4821,Female,27.0,37.0,54.64,PayPal,0.0,Subscription
SUBS_4822,Male,69.0,13.0,50.43,Debit Card,0.0,Subscription
SUBS_4823,Male,46.0,10.0,33.12,PayPal,1.0,Subscription
SUBS_4824,Male,22.0,37.0,47.51,Debit Card,0.0,Subscription
SUBS_4825,Male,49.0,26.0,39.73,Credit Card,0.0,Subscription
SUBS_4826,Male,40.0,46.0,52.86,Debit Card,0.0,Subscription
SUBS_4827,Female,63.0,17.0,51.66,PayPal,0.0,Subscription
SUBS_4828,Female,67.0,1.0,38.21,Debit Card,0.0,Subscription
SUBS_4829,Male,48.0,25.0,54.99,PayPal,0.0,Subscription
SUBS_4830,Male,62.0,34.0,53.95,PayPal,0.0,Subscription
SUBS_4831,Female,36.0,39.0,56.64,Credit Card,1.0,Subscription
SUBS_4832,Female,23.0,10.0,40.31,Credit Card,0.0,Subscription
SUBS_4833,Male,48.0,20.0,56.62,PayPal,0.0,Subscription
SUBS_4834,Female,48.0,7.0,43.05,Debit Card,1.0,Subscription
SUBS_4835,Female,49.0,56.0,56.36,Credit Card,0.0,Subscription
SUBS_4836,Female,67.0,16.0,29.62,Credit Card,1.0,Subscription
SUBS_4837,Male,45.0,37.0,54.16,PayPal,0.0,Subscription
SUBS_4838,Female,21.0,29.0,37.68,Debit Card,1.0,Subscription
SUBS_4839,Male,29.0,12.0,52.89,Credit Card,0.0,Subscription
SUBS_4840,Male,47.0,17.0,56.54,Credit Card,0.0,Subscription
SUBS_4841,Male,68.0,48.0,51.83,Debit Card,0.0,Subscription
SUBS_4842,Male,51.0,20.0,34.66,Credit Card,1.0,Subscription
SUBS_4843,Male,25.0,26.0,54.34,Debit Card,0.0,Subscription
SUBS_4844,Female,68.0,48.0,67.47,PayPal,0.0,Subscription
SUBS_4845,Male,52.0,19.0,33.8,Credit Card,1.0,Subscription
SUBS_4846,Male,39.0,58.0,66.09,PayPal,1.0,Subscription
SUBS_4847,Male,24.0,47.0,59.5,Debit Card,0.0,Subscription
SUBS_4848,Female,56.0,12.0,48.27,PayPal,0.0,Subscription
SUBS_4849,Female,41.0,21.0,45.09,PayPal,0.0,Subscription
SUBS_4850,Female,35.0,42.0,39.97,PayPal,0.0,Subscription
SUBS_4851,Female,50.0,58.0,62.93,Debit Card,0.0,Subscription
SUBS_4852,Female,39.0,54.0,61.23,Debit Card,0.0,Subscription
SUBS_4853,Female,33.0,34.0,32.06,Debit Card,1.0,Subscription
SUBS_4854,Female,60.0,7.0,32.97,Debit Card,1.0,Subscription
SUBS_4855,Male,30.0,45.0,47.77,Debit Card,0.0,Subscription
SUBS_4856,Male,70.0,35.0,47.7,Credit Card,0.0,Subscription
SUBS_4857,Female,63.0,15.0,30.53,Credit Card,1.0,Subscription
SUBS_4858,Male,36.0,1.0,48.21,Credit Card,1.0,Subscription
SUBS_4859,Male,43.0,26.0,36.65,PayPal,1.0,Subscription
SUBS_4860,Female,67.0,35.0,46.63,PayPal,0.0,Subscription
SUBS_4861,Male,50.0,25.0,36.68,Debit Card,1.0,Subscription
SUBS_4862,Male,33.0,42.0,43.69,Debit Card,1.0,Subscription
SUBS_4863,Female,37.0,59.0,57.63,Credit Card,0.0,Subscription
SUBS_4864,Male,56.0,59.0,49.41,Debit Card,1.0,Subscription
SUBS_4865,Female,43.0,15.0,30.77,PayPal,1.0,Subscription
SUBS_4866,Female,63.0,22.0,35.4,Debit Card,1.0,Subscription
SUBS_4867,Male,53.0,59.0,39.2,Credit Card,1.0,Subscription
SUBS_4868,Male,21.0,6.0,38.3,Debit Card,0.0,Subscription
SUBS_4869,Male,63.0,52.0,49.59,PayPal,0.0,Subscription
SUBS_4870,Female,33.0,15.0,31.77,Credit Card,1.0,Subscription
SUBS_4871,Female,22.0,24.0,33.66,Debit Card,1.0,Subscription
SUBS_4872,Female,48.0,21.0,35.34,PayPal,1.0,Subscription
SUBS_4873,Male,36.0,7.0,30.01,Credit Card,1.0,Subscription
SUBS_4874,Male,69.0,57.0,46.65,Credit Card,1.0,Subscription
SUBS_4875,Female,37.0,29.0,51.43,PayPal,0.0,Subscription
SUBS_4876,Male,32.0,32.0,42.45,Debit Card,1.0,Subscription
SUBS_4877,Male,62.0,32.0,43.37,Debit Card,1.0,Subscription
SUBS_4878,Female,62.0,53.0,60.23,Debit Card,0.0,Subscription
SUBS_4879,Female,29.0,59.0,54.85,Credit Card,0.0,Subscription
SUBS_4880,Male,32.0,5.0,46.75,Credit Card,0.0,Subscription
SUBS_4881,Female,68.0,4.0,39.42,Debit Card,0.0,Subscription
SUBS_4882,Male,30.0,22.0,47.08,Credit Card,0.0,Subscription
SUBS_4883,Female,58.0,18.0,34.84,Credit Card,1.0,Subscription
SUBS_4884,Female,29.0,35.0,47.54,PayPal,0.0,Subscription
SUBS_4885,Female,47.0,17.0,50.27,Debit Card,0.0,Subscription
SUBS_4886,Male,62.0,50.0,60.01,Debit Card,0.0,Subscription
SUBS_4887,Male,69.0,50.0,43.91,Debit Card,1.0,Subscription
SUBS_4888,Female,64.0,56.0,61.09,Credit Card,0.0,Subscription
SUBS_4889,Female,70.0,24.0,113.66,Credit Card,0.0,Subscription
SUBS_4890,Female,36.0,2.0,49.22,Credit Card,0.0,Subscription
SUBS_4891,Male,56.0,13.0,49.25,Debit Card,0.0,Subscription
SUBS_4892,Female,52.0,54.0,64.38,Credit Card,0.0,Subscription
SUBS_4893,Female,41.0,15.0,51.9,Debit Card,1.0,Subscription
SUBS_4894,Female,70.0,5.0,44.2,Credit Card,0.0,Subscription
SUBS_4895,Female,45.0,3.0,50.94,Debit Card,0.0,Subscription
SUBS_4896,Male,21.0,37.0,47.2,PayPal,1.0,Subscription
SUBS_4897,Male,34.0,37.0,58.19,Credit Card,0.0,Subscription
SUBS_4898,Female,30.0,37.0,43.54,Debit Card,1.0,Subscription
SUBS_4899,Male,45.0,3.0,31.02,PayPal,0.0,Subscription
SUBS_4900,Male,24.0,35.0,61.82,PayPal,0.0,Subscription
SUBS_4901,Male,58.0,52.0,40.28,Credit Card,1.0,Subscription
SUBS_4902,Female,57.0,23.0,40.97,Debit Card,1.0,Subscription
SUBS_4903,Male,46.0,28.0,49.12,Credit Card,1.0,Subscription
SUBS_4904,Male,35.0,30.0,34.38,PayPal,1.0,Subscription
SUBS_4905,Male,58.0,18.0,51.15,Credit Card,0.0,Subscription
SUBS_4906,Female,25.0,58.0,63.74,Debit Card,0.0,Subscription
SUBS_4907,Female,35.0,52.0,43.94,PayPal,1.0,Subscription
SUBS_4908,Male,64.0,36.0,44.12,Credit Card,1.0,Subscription
SUBS_4909,Male,64.0,33.0,49.14,Credit Card,0.0,Subscription
SUBS_4910,Female,27.0,26.0,56.8,Credit Card,0.0,Subscription
SUBS_4911,Female,58.0,48.0,40.32,Credit Card,1.0,Subscription
SUBS_4912,Male,45.0,40.0,52.09,Credit Card,1.0,Subscription
SUBS_4913,Male,42.0,17.0,33.9,PayPal,1.0,Subscription
SUBS_4914,Female,23.0,40.0,33.02,PayPal,1.0,Subscription
SUBS_4915,Female,23.0,7.0,35.78,Debit Card,1.0,Subscription
SUBS_4916,Male,62.0,57.0,48.08,Credit Card,1.0,Subscription
SUBS_4917,Female,50.0,8.0,55.16,Debit Card,1.0,Subscription
SUBS_4918,Male,33.0,53.0,59.45,PayPal,0.0,Subscription
SUBS_4919,Male,67.0,56.0,59.98,Credit Card,0.0,Subscription
